10001
HE0107-5240
Norbert Christlieb, priv. com. (2007)
log eps values from Christlieb
1
Fe
12
C    5.57  0.20
N    3.80  0.20
O    4.91  0.20
Na   1.75  0.20
Mg   2.36  0.20
Sc  -2.56  0.20
Ti  -0.54  0.20
V    1.08 -0.20
Cr   0.50 -0.20
Fe   1.66  0.20
Co  -0.29  0.20
Ni   0.33  0.10

