10000
Cayrel et al. (2004), Table 8, in [X/Mg]
3
12
14
Na  -0.84  0.22
Mg  +0.00  0.10
Al  -0.33  0.15
Si  +0.21  0.14
K   -0.14  0.14
Ca  +0.06  0.09
Sc  -0.17  0.14
Ti  -0.01  0.09
Cr  -0.63  0.09
Mn  -0.65  0.20
Fe  -0.21  0.10
Co  +0.13  0.17
Ni  -0.23  0.13
Zn  +0.15  0.19
