iter	Passed	Remaining
0	6144	6138748
1	10899	5438875
2	15016	4990391
3	20106	5006418
4	25806	5135477
5	31097	5151766
6	36302	5149775
7	41003	5084432
8	46904	5164700
9	52302	5177925
10	56640	5092534
11	61478	5061741
12	68518	5202127
13	75471	5315346
14	81842	5374338
15	85486	5257402
16	90188	5215015
17	93774	5115942
18	97791	5049145
19	101989	4997489
20	105625	4924173
21	109901	4885637
22	114674	4871161
23	119745	4869648
24	122410	4774014
25	126259	4729856
26	131545	4740513
27	137389	4769366
28	141146	4725979
29	145272	4697141
30	149170	4662777
31	153076	4630566
32	158511	4644868
33	162205	4608557
34	167812	4626823
35	175200	4691468
36	177338	4615585
37	181872	4604252
38	188791	4652021
39	193678	4648286
40	197966	4630477
41	201909	4605451
42	206541	4596738
43	209510	4552095
44	212825	4516624
45	215408	4467394
46	218835	4437246
47	221649	4396053
48	224507	4357283
49	227255	4317852
50	229650	4273303
51	232662	4241623
52	234765	4194765
53	237743	4164909
54	240396	4130448
55	242656	4090498
56	245543	4062237
57	247655	4022274
58	250085	3988646
59	252461	3955227
60	255273	3929542
61	258472	3910443
62	261187	3884641
63	264413	3867051
64	267291	3844882
65	270135	3822821
66	273270	3805390
67	276141	3784758
68	279017	3764715
69	281767	3743482
70	284950	3728433
71	288217	3714808
72	291362	3699910
73	294142	3680752
74	297077	3663950
75	300183	3649597
76	303477	3637786
77	306456	3622470
78	309606	3609458
79	312927	3598663
80	315713	3581986
81	318535	3566048
82	321269	3549444
83	324229	3535643
84	327163	3521820
85	330045	3507694
86	332699	3491434
87	335686	3478936
88	338641	3466321
89	341473	3452680
90	344017	3436394
91	347151	3426234
92	350060	3414031
93	353466	3406816
94	356284	3394077
95	359211	3382575
96	361863	3368689
97	364514	3355019
98	367285	3342672
99	370312	3332809
100	373427	3323877
101	376493	3314617
102	379537	3305293
103	382261	3293333
104	384727	3279343
105	387472	3267928
106	390311	3257456
107	393000	3245895
108	396018	3237175
109	398845	3227021
110	401812	3218116
111	404730	3208937
112	407755	3200699
113	410471	3190155
114	412973	3178097
115	415642	3167482
116	418417	3157798
117	421181	3148156
118	423892	3138227
119	426567	3128159
120	429270	3118422
121	431801	3107557
122	434320	3096742
123	437310	3089389
124	440039	3080277
125	443199	3074255
126	446116	3066611
127	448822	3057602
128	451536	3048745
129	454239	3039913
130	457010	3031620
131	460060	3025248
132	462723	3016400
133	465467	3008168
134	468029	2998856
135	470794	2990931
136	473571	2983151
137	476065	2973684
138	478514	2964038
139	481118	2955439
140	483689	2946730
141	486413	2939032
142	489166	2931576
143	492002	2924683
144	494524	2915987
145	497084	2907601
146	499611	2899106
147	502194	2891009
148	504827	2883274
149	507545	2876090
150	510427	2869885
151	513202	2863129
152	515825	2855580
153	518404	2847860
154	521271	2841773
155	524080	2835408
156	526524	2827133
157	529118	2819732
158	531692	2812287
159	534401	2805608
160	537059	2798714
161	539652	2791537
162	542125	2783799
163	544846	2777387
164	547495	2770659
165	550162	2764067
166	552378	2755277
167	555102	2749076
168	557856	2743071
169	560469	2736407
170	563425	2731460
171	566112	2725240
172	568708	2718623
173	571345	2712251
174	573958	2705802
175	576677	2699897
176	579341	2693772
177	582244	2688790
178	584727	2681908
179	587717	2677380
180	590412	2671533
181	593253	2666381
182	596258	2661986
183	599368	2658069
184	602096	2652477
185	604535	2645657
186	607434	2640877
187	610205	2635569
188	612835	2629679
189	615617	2624474
190	618271	2618752
191	621195	2614198
192	623742	2608082
193	626328	2602170
194	628986	2596587
195	631569	2590723
196	633975	2584173
197	636598	2578546
198	639233	2572993
199	641696	2566784
200	644497	2561955
201	646983	2555903
202	649800	2551186
203	652414	2545696
204	655202	2540908
205	657947	2535972
206	660546	2530499
207	663415	2526080
208	666123	2521071
209	668972	2516610
210	671511	2511008
211	674257	2506202
212	677062	2501633
213	679722	2496549
214	682398	2491547
215	685068	2486546
216	687726	2481521
217	690295	2476198
218	692966	2471262
219	695503	2465876
220	698255	2461271
221	700984	2456603
222	703714	2451954
223	706538	2447649
224	709272	2443051
225	712086	2438737
226	714627	2433512
227	717313	2428798
228	719926	2423858
229	722893	2420120
230	725537	2415315
231	728250	2410761
232	731286	2407282
233	733963	2402634
234	736612	2397908
235	739283	2393272
236	742138	2389248
237	744801	2384617
238	747364	2379683
239	749986	2374958
240	752610	2370255
241	755404	2366102
242	758225	2362044
243	760915	2357590
244	763763	2353639
245	766323	2348813
246	769011	2344394
247	771911	2340634
248	774839	2336964
249	777453	2332361
250	780099	2327865
251	782648	2323100
252	785222	2318422
253	788038	2314474
254	790627	2309872
255	793276	2305458
256	796213	2301894
257	799070	2298101
258	801489	2293064
259	804042	2288430
260	806655	2283978
261	809242	2279470
262	811693	2274594
263	814510	2270755
264	817425	2267197
265	820389	2263780
266	823185	2259906
267	825915	2255858
268	828445	2251276
269	831030	2246859
270	833699	2242681
271	836439	2238707
272	838971	2234184
273	842246	2231644
274	844900	2227465
275	848023	2224526
276	850962	2221103
277	853620	2216955
278	856264	2212783
279	858790	2208318
280	861397	2204074
281	864514	2201139
282	867144	2196971
283	869709	2192647
284	872094	2187885
285	874770	2183867
286	877498	2179987
287	880214	2176086
288	883240	2172955
289	885955	2169064
290	888705	2165264
291	891668	2161991
292	894013	2157226
293	896648	2153177
294	899228	2149003
295	902117	2145575
296	904900	2141903
297	907681	2138229
298	910213	2133979
299	913237	2130888
300	915648	2126373
301	918526	2122952
302	921345	2119397
303	924690	2117054
304	927505	2113496
